icd10_code,cghr_code,cghr_label,wbd10_kind_depth,wbd10_codex4,wbd10_codex2,wbd10_code,wbd10_codex4_title,wbd10_codex2_title,wbd10_title,icd10_range
N34,4,Unspec. infect.,3,1,1K,1K02,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Localized Infection,"H10,H60,I30,I32-I33,I39-I41,K02,K04-K05,K61,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61"
N35,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N36,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N37,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N38,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N39,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N40,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N41,4,Unspec. infect.,3,1,1K,1K02,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Localized Infection,"H10,H60,I30,I32-I33,I39-I41,K02,K04-K05,K61,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61"
N42,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N43,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N44,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N45,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N46,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N47,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N48,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N49,4,Unspec. infect.,3,1,1K,1K02,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Localized Infection,"H10,H60,I30,I32-I33,I39-I41,K02,K04-K05,K61,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61"
N50,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N51,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N60,8,Neoplasms,3,2,2A,2A07,Noncommunicable diseases,Neoplasms,Breast cancer,"C50,D05,D24,N60,N62-N64"
N61,4,Unspec. infect.,3,1,1K,1K02,"Communicable, maternal, perinatal and nutritional conditions",Acute bacterial sepsis & severe Infections,Severe Localized Infection,"H10,H60,I30,I32-I33,I39-I41,K02,K04-K05,K61,K65,K67,K81,L00-L04,L08,M00-M01,M60,M86,N10,N30,N34,N41,N49,N61"
N62,8,Neoplasms,3,2,2A,2A07,Noncommunicable diseases,Neoplasms,Breast cancer,"C50,D05,D24,N60,N62-N64"
N63,8,Neoplasms,3,2,2A,2A07,Noncommunicable diseases,Neoplasms,Breast cancer,"C50,D05,D24,N60,N62-N64"
N64,8,Neoplasms,3,2,2A,2A07,Noncommunicable diseases,Neoplasms,Breast cancer,"C50,D05,D24,N60,N62-N64"
N70,4,Unspec. infect.,3,1,1C,1C02,"Communicable, maternal, perinatal and nutritional conditions",Sexually-transmitted infections excluding HIV/AIDS,Other sexually transmitted infections (excluding HIV/AIDS),"A54-A64,N70-N74"
N71,4,Unspec. infect.,3,1,1C,1C02,"Communicable, maternal, perinatal and nutritional conditions",Sexually-transmitted infections excluding HIV/AIDS,Other sexually transmitted infections (excluding HIV/AIDS),"A54-A64,N70-N74"
N72,4,Unspec. infect.,3,1,1C,1C02,"Communicable, maternal, perinatal and nutritional conditions",Sexually-transmitted infections excluding HIV/AIDS,Other sexually transmitted infections (excluding HIV/AIDS),"A54-A64,N70-N74"
N73,4,Unspec. infect.,3,1,1C,1C02,"Communicable, maternal, perinatal and nutritional conditions",Sexually-transmitted infections excluding HIV/AIDS,Other sexually transmitted infections (excluding HIV/AIDS),"A54-A64,N70-N74"
N74,4,Unspec. infect.,3,1,1C,1C02,"Communicable, maternal, perinatal and nutritional conditions",Sexually-transmitted infections excluding HIV/AIDS,Other sexually transmitted infections (excluding HIV/AIDS),"A54-A64,N70-N74"
N75,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N76,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N77,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N78,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N79,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N80,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N81,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N82,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N83,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N84,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N85,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N86,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N87,8,Neoplasms,3,2,2A,2A08,Noncommunicable diseases,Neoplasms,Cervix & Uterus cancers,"C53-C55,D06,N87"
N88,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N89,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N90,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N91,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N92,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N93,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N94,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N95,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N96,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N97,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N98,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
N99,14,Other NCDs,3,2,2K,2K02,Noncommunicable diseases,Genito-urinary diseases,Other genitourinary system diseases,"N20-N29,N31-N33,N35-N40,N42-N48,N50-N51,N75-N86,N88-N99,R30-R39,R80,R82,R86,R87"
O00,5,Maternal,3,1,1M,1M01,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Abortion or miscarrage,O00-O08
O01,5,Maternal,3,1,1M,1M01,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Abortion or miscarrage,O00-O08
O02,5,Maternal,3,1,1M,1M01,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Abortion or miscarrage,O00-O08
O03,5,Maternal,3,1,1M,1M01,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Abortion or miscarrage,O00-O08
O04,5,Maternal,3,1,1M,1M01,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Abortion or miscarrage,O00-O08
O05,5,Maternal,3,1,1M,1M01,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Abortion or miscarrage,O00-O08
O06,5,Maternal,3,1,1M,1M01,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Abortion or miscarrage,O00-O08
O07,5,Maternal,3,1,1M,1M01,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Abortion or miscarrage,O00-O08
O08,5,Maternal,3,1,1M,1M01,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Abortion or miscarrage,O00-O08
O10,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O11,5,Maternal,3,1,1M,1M02,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Hypertensive disorders of pregnancy,O11-O16
O12,5,Maternal,3,1,1M,1M02,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Hypertensive disorders of pregnancy,O11-O16
O13,5,Maternal,3,1,1M,1M02,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Hypertensive disorders of pregnancy,O11-O16
O14,5,Maternal,3,1,1M,1M02,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Hypertensive disorders of pregnancy,O11-O16
O15,5,Maternal,3,1,1M,1M02,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Hypertensive disorders of pregnancy,O11-O16
O16,5,Maternal,3,1,1M,1M02,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Hypertensive disorders of pregnancy,O11-O16
O20,5,Maternal,3,1,1M,1M03,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Obastetric haemorrhage,"O20,O43-O46,O67,O71-O72"
O21,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O22,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O23,5,Maternal,3,1,1M,1M04,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Maternal sepsis,"O23,O41,O85-O86,O91,A34"
O24,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O25,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O26,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O27,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O28,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O29,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O30,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O31,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O32,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O33,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O34,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O35,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O36,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O37,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O38,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O39,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O40,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O41,5,Maternal,3,1,1M,1M04,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Maternal sepsis,"O23,O41,O85-O86,O91,A34"
O42,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O43,5,Maternal,3,1,1M,1M03,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Obastetric haemorrhage,"O20,O43-O46,O67,O71-O72"
O44,5,Maternal,3,1,1M,1M03,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Obastetric haemorrhage,"O20,O43-O46,O67,O71-O72"
O45,5,Maternal,3,1,1M,1M03,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Obastetric haemorrhage,"O20,O43-O46,O67,O71-O72"
O46,5,Maternal,3,1,1M,1M03,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Obastetric haemorrhage,"O20,O43-O46,O67,O71-O72"
O47,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O48,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O49,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O50,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O51,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O52,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O53,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O54,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O55,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O56,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O57,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O58,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O59,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O60,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O61,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
O62,5,Maternal,3,1,1M,1M05,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,Other maternal conditions,"O10,O21-O22,O24-O40,O42,O47-O66,O68-O70,O73-O84,O87-O90,O92-O99,F53"
