icdequivalence,icdequivalence_desc,icd10_code
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O48
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O60
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O61
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O62
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O63
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O68
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O69
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O70
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O73
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O74
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O75
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O80
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O81
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O82
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O83
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O84
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O87
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O88
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O89
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O90
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O92
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O94
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O95
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O96
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O97
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O98
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),O99
"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",Other maternal conditions (2),F53
"O23,O41,O85,O86,O91,A34",Maternal sepsis,O23
"O23,O41,O85,O86,O91,A34",Maternal sepsis,O41
"O23,O41,O85,O86,O91,A34",Maternal sepsis,O85
"O23,O41,O85,O86,O91,A34",Maternal sepsis,O86
"O23,O41,O85,O86,O91,A34",Maternal sepsis,O91
"O23,O41,O85,O86,O91,A34",Maternal sepsis,A34
"O64,O65,O66",Other maternal conditions (1),O64
"O64,O65,O66",Other maternal conditions (1),O65
"O64,O65,O66",Other maternal conditions (1),O66
"P00,P04",Other perinatal conditions - (1),P00
"P00,P04",Other perinatal conditions - (1),P04
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P01
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P05
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P07
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P22
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P25
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P26
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P27
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P28
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P29
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P52
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P61
"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",Low birth weight/preterm,P77
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P02
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P03
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P10
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P11
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P12
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P13
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P14
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P15
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P20
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P21
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P24
"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",Birth asphyxia and birth trauma,P50
"P35,P37",Other infectious diseases (4),P35
"P35,P37",Other infectious diseases (4),P37
"P51,P53,P54,P55,P56,P57,P58,P59,P60",Other perinatal conditions - (2),P51
"P51,P53,P54,P55,P56,P57,P58,P59,P60",Other perinatal conditions - (2),P53
"P51,P53,P54,P55,P56,P57,P58,P59,P60",Other perinatal conditions - (2),P54
"P51,P53,P54,P55,P56,P57,P58,P59,P60",Other perinatal conditions - (2),P55
"P51,P53,P54,P55,P56,P57,P58,P59,P60",Other perinatal conditions - (2),P56
"P51,P53,P54,P55,P56,P57,P58,P59,P60",Other perinatal conditions - (2),P57
"P51,P53,P54,P55,P56,P57,P58,P59,P60",Other perinatal conditions - (2),P58
"P51,P53,P54,P55,P56,P57,P58,P59,P60",Other perinatal conditions - (2),P59
"P51,P53,P54,P55,P56,P57,P58,P59,P60",Other perinatal conditions - (2),P60
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P70
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P71
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P72
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P74
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P80
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P81
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P83
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P92
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P93
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P94
"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",Other perinatal conditions - (3),P96
"P75,P76,P78",Other perinatal conditions - (4),P75
"P75,P76,P78",Other perinatal conditions - (4),P76
"P75,P76,P78",Other perinatal conditions - (4),P78
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q00
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q01
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q02
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q03
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q04
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q05
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q06
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q07
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q10
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q11
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q12
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q13
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q14
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q15
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q16
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q17
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q18
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q20
"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Congenital anomalies,Q21
