kind,kind_depth,chapter,code,title
category,2,XVII,Q85.0,Neurofibromatosis (nonmalignant)
category,2,XVII,Q85.1,Tuberous sclerosis
category,2,XVII,Q85.8,"Other phakomatoses, not elsewhere classified"
category,2,XVII,Q85.9,"Phakomatosis, unspecified"
category,1,XVII,Q86,"Congenital malformation syndromes due to known exogenous causes, not elsewhere classified"
category,2,XVII,Q86.0,Fetal alcohol syndrome (dysmorphic)
category,2,XVII,Q86.1,Fetal hydantoin syndrome
category,2,XVII,Q86.2,Dysmorphism due to warfarin
category,2,XVII,Q86.8,Other congenital malformation syndromes due to known exogenous causes
category,1,XVII,Q87,Other specified congenital malformation syndromes affecting multiple systems
category,2,XVII,Q87.0,Congenital malformation syndromes predominantly affecting facial appearance
category,2,XVII,Q87.1,Congenital malformation syndromes predominantly associated with short stature
category,2,XVII,Q87.2,Congenital malformation syndromes predominantly involving limbs
category,2,XVII,Q87.3,Congenital malformation syndromes involving early overgrowth
category,2,XVII,Q87.4,Marfan syndrome
category,2,XVII,Q87.5,Other congenital malformation syndromes with other skeletal changes
category,2,XVII,Q87.8,"Other specified congenital malformation syndromes, not elsewhere classified"
category,1,XVII,Q89,"Other congenital malformations, not elsewhere classified"
category,2,XVII,Q89.0,Congenital malformations of spleen
category,2,XVII,Q89.1,Congenital malformations of adrenal gland
category,2,XVII,Q89.2,Congenital malformations of other endocrine glands
category,2,XVII,Q89.3,Situs inversus
category,2,XVII,Q89.4,Conjoined twins
category,2,XVII,Q89.7,"Multiple congenital malformations, not elsewhere classified"
category,2,XVII,Q89.8,Other specified congenital malformations
category,2,XVII,Q89.9,"Congenital malformation, unspecified"
block,1,XVII,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified"
category,1,XVII,Q90,Down syndrome
category,2,XVII,Q90.0,"Trisomy 21, meiotic nondisjunction"
category,2,XVII,Q90.1,"Trisomy 21, mosaicism (mitotic nondisjunction)"
category,2,XVII,Q90.2,"Trisomy 21, translocation"
category,2,XVII,Q90.9,"Down syndrome, unspecified"
category,1,XVII,Q91,Edwards syndrome and Patau syndrome
category,2,XVII,Q91.0,"Trisomy 18, meiotic nondisjunction"
category,2,XVII,Q91.1,"Trisomy 18, mosaicism (mitotic nondisjunction)"
category,2,XVII,Q91.2,"Trisomy 18, translocation"
category,2,XVII,Q91.3,"Edwards syndrome, unspecified"
category,2,XVII,Q91.4,"Trisomy 13, meiotic nondisjunction"
category,2,XVII,Q91.5,"Trisomy 13, mosaicism (mitotic nondisjunction)"
category,2,XVII,Q91.6,"Trisomy 13, translocation"
category,2,XVII,Q91.7,"Patau syndrome, unspecified"
category,1,XVII,Q92,"Other trisomies and partial trisomies of the autosomes, not elsewhere classified"
category,2,XVII,Q92.0,"Whole chromosome trisomy, meiotic nondisjunction"
category,2,XVII,Q92.1,"Whole chromosome trisomy, mosaicism (mitotic nondisjunction)"
category,2,XVII,Q92.2,Major partial trisomy
category,2,XVII,Q92.3,Minor partial trisomy
category,2,XVII,Q92.4,Duplications seen only at prometaphase
category,2,XVII,Q92.5,Duplications with other complex rearrangements
category,2,XVII,Q92.6,Extra marker chromosomes
category,2,XVII,Q92.7,Triploidy and polyploidy
category,2,XVII,Q92.8,Other specified trisomies and partial trisomies of autosomes
category,2,XVII,Q92.9,"Trisomy and partial trisomy of autosomes, unspecified"
category,1,XVII,Q93,"Monosomies and deletions from the autosomes, not elsewhere classified"
category,2,XVII,Q93.0,"Whole chromosome monosomy, meiotic nondisjunction"
category,2,XVII,Q93.1,"Whole chromosome monosomy, mosaicism (mitotic nondisjunction)"
category,2,XVII,Q93.2,Chromosome replaced with ring or dicentric
category,2,XVII,Q93.3,Deletion of short arm of chromosome 4
category,2,XVII,Q93.4,Deletion of short arm of chromosome 5
category,2,XVII,Q93.5,Other deletions of part of a chromosome
category,2,XVII,Q93.6,Deletions seen only at prometaphase
category,2,XVII,Q93.7,Deletions with other complex rearrangements
category,2,XVII,Q93.8,Other deletions from the autosomes
category,2,XVII,Q93.9,"Deletion from autosomes, unspecified"
category,1,XVII,Q95,"Balanced rearrangements and structural markers, not elsewhere classified"
category,2,XVII,Q95.0,Balanced translocation and insertion in normal individual
category,2,XVII,Q95.1,Chromosome inversion in normal individual
category,2,XVII,Q95.2,Balanced autosomal rearrangement in abnormal individual
category,2,XVII,Q95.3,Balanced sex/autosomal rearrangement in abnormal individual
category,2,XVII,Q95.4,Individuals with marker heterochromatin
category,2,XVII,Q95.5,Individuals with autosomal fragile site
category,2,XVII,Q95.8,Other balanced rearrangements and structural markers
category,2,XVII,Q95.9,"Balanced rearrangement and structural marker, unspecified"
category,1,XVII,Q96,Turner syndrome
category,2,XVII,Q96.0,"Karyotype 45,X"
category,2,XVII,Q96.1,"Karyotype 46,X iso (Xq)"
category,2,XVII,Q96.2,"Karyotype 46,X with abnormal sex chromosome, except iso (Xq)"
category,2,XVII,Q96.3,"Mosaicism, 45,X/46,XX or XY"
category,2,XVII,Q96.4,"Mosaicism, 45,X/other cell line(s) with abnormal sex chromosome"
category,2,XVII,Q96.8,Other variants of Turner syndrome
category,2,XVII,Q96.9,"Turner syndrome, unspecified"
category,1,XVII,Q97,"Other sex chromosome abnormalities, female phenotype, not elsewhere classified"
category,2,XVII,Q97.0,"Karyotype 47,XXX"
category,2,XVII,Q97.1,Female with more than three X chromosomes
category,2,XVII,Q97.2,"Mosaicism, lines with various numbers of X chromosomes"
category,2,XVII,Q97.3,"Female with 46,XY karyotype"
category,2,XVII,Q97.8,"Other specified sex chromosome abnormalities, female phenotype"
category,2,XVII,Q97.9,"Sex chromosome abnormality, female phenotype, unspecified"
category,1,XVII,Q98,"Other sex chromosome abnormalities, male phenotype, not elsewhere classified"
category,2,XVII,Q98.0,"Klinefelter syndrome karyotype 47,XXY"
category,2,XVII,Q98.1,"Klinefelter syndrome, male with more than two X chromosomes"
category,2,XVII,Q98.2,"Klinefelter syndrome, male with 46,XX karyotype"
category,2,XVII,Q98.3,"Other male with 46,XX karyotype"
category,2,XVII,Q98.4,"Klinefelter syndrome, unspecified"
category,2,XVII,Q98.5,"Karyotype 47,XYY"
category,2,XVII,Q98.6,Male with structurally abnormal sex chromosome
category,2,XVII,Q98.7,Male with sex chromosome mosaicism
category,2,XVII,Q98.8,"Other specified sex chromosome abnormalities, male phenotype"
category,2,XVII,Q98.9,"Sex chromosome abnormality, male phenotype, unspecified"
category,1,XVII,Q99,"Other chromosome abnormalities, not elsewhere classified"
category,2,XVII,Q99.0,"Chimera 46,XX/46,XY"
category,2,XVII,Q99.1,"46,XX true hermaphrodite"
category,2,XVII,Q99.2,Fragile X chromosome
category,2,XVII,Q99.8,Other specified chromosome abnormalities
category,2,XVII,Q99.9,"Chromosomal abnormality, unspecified"
chapter,1,XVIII,XVIII,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"
block,1,XVIII,R00-R09,Symptoms and signs involving the circulatory and respiratory systems
category,1,XVIII,R00,Abnormalities of heart beat
category,2,XVIII,R00.0,"Tachycardia, unspecified"
category,2,XVIII,R00.1,"Bradycardia, unspecified"
category,2,XVIII,R00.2,Palpitations
category,2,XVIII,R00.3,"Pulseless electrical activity, not elsewhere classified"
category,2,XVIII,R00.8,Other and unspecified abnormalities of heart beat
category,1,XVIII,R01,Cardiac murmurs and other cardiac sounds
category,2,XVIII,R01.0,Benign and innocent cardiac murmurs
category,2,XVIII,R01.1,"Cardiac murmur, unspecified"
category,2,XVIII,R01.2,Other cardiac sounds
category,1,XVIII,R02,"Gangrene, not elsewhere classified"
category,1,XVIII,R03,"Abnormal blood-pressure reading, without diagnosis"
category,2,XVIII,R03.0,"Elevated blood-pressure reading, without diagnosis of hypertension"
category,2,XVIII,R03.1,Nonspecific low blood-pressure reading
category,1,XVIII,R04,Haemorrhage from respiratory passages
category,2,XVIII,R04.0,Epistaxis
category,2,XVIII,R04.1,Haemorrhage from throat
category,2,XVIII,R04.2,Haemoptysis
category,2,XVIII,R04.8,Haemorrhage from other sites in respiratory passages
category,2,XVIII,R04.9,"Haemorrhage from respiratory passages, unspecified"
category,1,XVIII,R05,Cough
category,1,XVIII,R06,Abnormalities of breathing
category,2,XVIII,R06.0,Dyspnoea
category,2,XVIII,R06.1,Stridor
category,2,XVIII,R06.2,Wheezing
category,2,XVIII,R06.3,Periodic breathing
category,2,XVIII,R06.4,Hyperventilation
category,2,XVIII,R06.5,Mouth breathing
category,2,XVIII,R06.6,Hiccough
category,2,XVIII,R06.7,Sneezing
category,2,XVIII,R06.8,Other and unspecified abnormalities of breathing
category,1,XVIII,R07,Pain in throat and chest
category,2,XVIII,R07.0,Pain in throat
category,2,XVIII,R07.1,Chest pain on breathing
category,2,XVIII,R07.2,Precordial pain
category,2,XVIII,R07.3,Other chest pain
category,2,XVIII,R07.4,"Chest pain, unspecified"
category,1,XVIII,R09,Other symptoms and signs involving the circulatory and respiratory systems
category,2,XVIII,R09.0,Asphyxia
category,2,XVIII,R09.1,Pleurisy
category,2,XVIII,R09.2,Respiratory arrest
category,2,XVIII,R09.3,Abnormal sputum
category,2,XVIII,R09.8,Other specified symptoms and signs involving the circulatory and respiratory systems
block,1,XVIII,R10-R19,Symptoms and signs involving the digestive system and abdomen
category,1,XVIII,R10,Abdominal and pelvic pain
category,2,XVIII,R10.0,Acute abdomen
category,2,XVIII,R10.1,Pain localized to upper abdomen
category,2,XVIII,R10.2,Pelvic and perineal pain
category,2,XVIII,R10.3,Pain localized to other parts of lower abdomen
category,2,XVIII,R10.4,Other and unspecified abdominal pain
category,1,XVIII,R11,Nausea and vomiting
category,1,XVIII,R12,Heartburn
category,1,XVIII,R13,Dysphagia
category,1,XVIII,R14,Flatulence and related conditions
category,1,XVIII,R15,Faecal incontinence
category,1,XVIII,R16,"Hepatomegaly and splenomegaly, not elsewhere classified"
category,2,XVIII,R16.0,"Hepatomegaly, not elsewhere classified"
category,2,XVIII,R16.1,"Splenomegaly, not elsewhere classified"
category,2,XVIII,R16.2,"Hepatomegaly with splenomegaly, not elsewhere classified"
category,1,XVIII,R17,"Hyperbilirubinaemia, with or without jaundice, not elsewhere classified"
category,2,XVIII,R17.0,"Hyperbilirubinaemia with mention of jaundice, not elsewhere classified"
category,2,XVIII,R17.9,"Hyperbilirubinaemia without mention of jaundice, not elsewhere classified"
category,1,XVIII,R18,Ascites
category,1,XVIII,R19,Other symptoms and signs involving the digestive system and abdomen
category,2,XVIII,R19.0,"Intra-abdominal and pelvic swelling, mass and lump"
category,2,XVIII,R19.1,Abnormal bowel sounds
category,2,XVIII,R19.2,Visible peristalsis
category,2,XVIII,R19.3,Abdominal rigidity
category,2,XVIII,R19.4,Change in bowel habit
category,2,XVIII,R19.5,Other faecal abnormalities
category,2,XVIII,R19.6,Halitosis
category,2,XVIII,R19.8,Other specified symptoms and signs involving the digestive system and abdomen
block,1,XVIII,R20-R23,Symptoms and signs involving the skin and subcutaneous tissue
category,1,XVIII,R20,Disturbances of skin sensation
category,2,XVIII,R20.0,Anaesthesia of skin
category,2,XVIII,R20.1,Hypoaesthesia of skin
category,2,XVIII,R20.2,Paraesthesia of skin
category,2,XVIII,R20.3,Hyperaesthesia
category,2,XVIII,R20.8,Other and unspecified disturbances of skin sensation
category,1,XVIII,R21,Rash and other nonspecific skin eruption
category,1,XVIII,R22,"Localized swelling, mass and lump of skin and subcutaneous tissue"
category,2,XVIII,R22.0,"Localized swelling, mass and lump, head"
category,2,XVIII,R22.1,"Localized swelling, mass and lump, neck"
category,2,XVIII,R22.2,"Localized swelling, mass and lump, trunk"
category,2,XVIII,R22.3,"Localized swelling, mass and lump, upper limb"
category,2,XVIII,R22.4,"Localized swelling, mass and lump, lower limb"
category,2,XVIII,R22.7,"Localized swelling, mass and lump, multiple sites"
category,2,XVIII,R22.9,"Localized swelling, mass and lump, unspecified"
category,1,XVIII,R23,Other skin changes
category,2,XVIII,R23.0,Cyanosis
category,2,XVIII,R23.1,Pallor
category,2,XVIII,R23.2,Flushing
category,2,XVIII,R23.3,Spontaneous ecchymoses
category,2,XVIII,R23.4,Changes in skin texture
category,2,XVIII,R23.8,Other and unspecified skin changes
block,1,XVIII,R25-R29,Symptoms and signs involving the nervous and musculoskeletal systems
category,1,XVIII,R25,Abnormal involuntary movements
category,2,XVIII,R25.0,Abnormal head movements
category,2,XVIII,R25.1,"Tremor, unspecified"
category,2,XVIII,R25.2,Cramp and spasm
category,2,XVIII,R25.3,Fasciculation
category,2,XVIII,R25.8,Other and unspecified abnormal involuntary movements
category,1,XVIII,R26,Abnormalities of gait and mobility
category,2,XVIII,R26.0,Ataxic gait
category,2,XVIII,R26.1,Paralytic gait
category,2,XVIII,R26.2,"Difficulty in walking, not elsewhere classified"
category,2,XVIII,R26.3,Immobility
category,2,XVIII,R26.8,Other and unspecified abnormalities of gait and mobility
category,1,XVIII,R27,Other lack of coordination
category,2,XVIII,R27.0,"Ataxia, unspecified"
category,2,XVIII,R27.8,Other and unspecified lack of coordination
category,1,XVIII,R29,Other symptoms and signs involving the nervous and musculoskeletal systems
category,2,XVIII,R29.0,Tetany
category,2,XVIII,R29.1,Meningismus
category,2,XVIII,R29.2,Abnormal reflex
category,2,XVIII,R29.3,Abnormal posture
category,2,XVIII,R29.4,Clicking hip
category,2,XVIII,R29.6,"Tendency to fall, not elsewhere classified"
category,2,XVIII,R29.8,Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems
block,1,XVIII,R30-R39,Symptoms and signs involving the urinary system
category,1,XVIII,R30,Pain associated with micturition
category,2,XVIII,R30.0,Dysuria
category,2,XVIII,R30.1,Vesical tenesmus
category,2,XVIII,R30.9,"Painful micturition, unspecified"
category,1,XVIII,R31,Unspecified haematuria
category,1,XVIII,R32,Unspecified urinary incontinence
category,1,XVIII,R33,Retention of urine
category,1,XVIII,R34,Anuria and oliguria
category,1,XVIII,R35,Polyuria
category,1,XVIII,R36,Urethral discharge
category,1,XVIII,R39,Other symptoms and signs involving the urinary system
category,2,XVIII,R39.0,Extravasation of urine
category,2,XVIII,R39.1,Other difficulties with micturition
category,2,XVIII,R39.2,Extrarenal uraemia
category,2,XVIII,R39.8,Other and unspecified symptoms and signs involving the urinary system
block,1,XVIII,R40-R46,"Symptoms and signs involving cognition, perception, emotional state and behaviour"
category,1,XVIII,R40,"Somnolence, stupor and coma"
category,2,XVIII,R40.0,Somnolence
category,2,XVIII,R40.1,Stupor
category,2,XVIII,R40.2,"Coma, unspecified"
category,1,XVIII,R41,Other symptoms and signs involving cognitive functions and awareness
category,2,XVIII,R41.0,"Disorientation, unspecified"
category,2,XVIII,R41.1,Anterograde amnesia
category,2,XVIII,R41.2,Retrograde amnesia
category,2,XVIII,R41.3,Other amnesia
category,2,XVIII,R41.8,Other and unspecified symptoms and signs involving cognitive functions and awareness
category,1,XVIII,R42,Dizziness and giddiness
category,1,XVIII,R43,Disturbances of smell and taste
category,2,XVIII,R43.0,Anosmia
category,2,XVIII,R43.1,Parosmia
category,2,XVIII,R43.2,Parageusia
category,2,XVIII,R43.8,Other and unspecified disturbances of smell and taste
category,1,XVIII,R44,Other symptoms and signs involving general sensations and perceptions
category,2,XVIII,R44.0,Auditory hallucinations
category,2,XVIII,R44.1,Visual hallucinations
category,2,XVIII,R44.2,Other hallucinations
category,2,XVIII,R44.3,"Hallucinations, unspecified"
category,2,XVIII,R44.8,Other and unspecified symptoms and signs involving general sensations and perceptions
category,1,XVIII,R45,Symptoms and signs involving emotional state
category,2,XVIII,R45.0,Nervousness
category,2,XVIII,R45.1,Restlessness and agitation
category,2,XVIII,R45.2,Unhappiness
category,2,XVIII,R45.3,Demoralization and apathy
category,2,XVIII,R45.4,Irritability and anger
category,2,XVIII,R45.5,Hostility
category,2,XVIII,R45.6,Physical violence
