icd10_kind,icd10_kind_depth,icd10_chapter,icd10_code,icd10_title,icd11_kind,icd11_kind_depth,icd11_chapter,icd11_code,icd11_title,icd11_foundation_url,icd11_linear_url
category,2,XIX,S27.2,Traumatic haemopneumothorax,category,2,22,NB32.2,Traumatic haemopneumothorax,http://id.who.int/icd/entity/1882022639,http://id.who.int/icd/release/11/2022-02/mms/1882022639
category,2,XIX,S27.3,Other injuries of lung,category,3,22,NB32.3Z,"Injury of lung, unspecified",http://id.who.int/icd/entity/359051131,http://id.who.int/icd/release/11/2022-02/mms/359051131/unspecified
category,2,XIX,S27.4,Injury of bronchus,category,3,22,NB32.4Z,"Injury of bronchus, unspecified",http://id.who.int/icd/entity/1720204527,http://id.who.int/icd/release/11/2022-02/mms/1720204527/unspecified
category,2,XIX,S27.5,Injury of thoracic trachea,category,3,22,NB32.5Z,"Injury of thoracic trachea, unspecified",http://id.who.int/icd/entity/63172987,http://id.who.int/icd/release/11/2022-02/mms/63172987/unspecified
category,2,XIX,S27.6,Injury of pleura,category,3,22,NB32.6Z,"Injury of pleura, unspecified",http://id.who.int/icd/entity/2003739014,http://id.who.int/icd/release/11/2022-02/mms/2003739014/unspecified
category,2,XIX,S27.7,Multiple injuries of intrathoracic organs,category,2,22,NB32.7,Multiple injuries of intrathoracic organs,http://id.who.int/icd/entity/304442384,http://id.who.int/icd/release/11/2022-02/mms/304442384
category,2,XIX,S27.8,Injury of other specified intrathoracic organs,category,2,22,NB32.Z,"Injury of other or unspecified intrathoracic organs, unspecified",http://id.who.int/icd/entity/632463913,http://id.who.int/icd/release/11/2022-02/mms/632463913/unspecified
category,2,XIX,S27.9,Injury of unspecified intrathoracic organ,category,2,22,NB32.Z,"Injury of other or unspecified intrathoracic organs, unspecified",http://id.who.int/icd/entity/632463913,http://id.who.int/icd/release/11/2022-02/mms/632463913/unspecified
category,1,XIX,S28,Crushing injury of thorax and traumatic amputation of part of thorax,category,2,22,NB33.Z,"Crushing injury of thorax or traumatic amputation of part of thorax, unspecified",http://id.who.int/icd/entity/1490794347,http://id.who.int/icd/release/11/2022-02/mms/1490794347/unspecified
category,2,XIX,S28.0,Crushed chest,category,2,22,NB33.0,Crushed chest,http://id.who.int/icd/entity/793717818,http://id.who.int/icd/release/11/2022-02/mms/793717818
category,2,XIX,S28.1,Traumatic amputation of part of thorax,category,2,22,NB33.2,Traumatic amputation of other part of thorax,http://id.who.int/icd/entity/1241833900,http://id.who.int/icd/release/11/2022-02/mms/1241833900
category,1,XIX,S29,Other and unspecified injuries of thorax,category,1,22,NB3Z,"Injuries to the thorax, unspecified",http://id.who.int/icd/entity/805284915,http://id.who.int/icd/release/11/2022-02/mms/805284915/unspecified
category,2,XIX,S29.0,Injury of muscle and tendon at thorax level,category,2,22,NB34.Z,"Injury of muscle, fascia or tendon at thorax level, unspecified",http://id.who.int/icd/entity/867689657,http://id.who.int/icd/release/11/2022-02/mms/867689657/unspecified
category,2,XIX,S29.7,Multiple injuries of thorax,category,1,22,NB35,Multiple injuries of thorax,http://id.who.int/icd/entity/1079605037,http://id.who.int/icd/release/11/2022-02/mms/1079605037
category,2,XIX,S29.8,Other specified injuries of thorax,category,1,22,NB3Z,"Injuries to the thorax, unspecified",http://id.who.int/icd/entity/805284915,http://id.who.int/icd/release/11/2022-02/mms/805284915/unspecified
category,2,XIX,S29.9,Unspecified injury of thorax,category,1,22,NB3Z,"Injuries to the thorax, unspecified",http://id.who.int/icd/entity/805284915,http://id.who.int/icd/release/11/2022-02/mms/805284915/unspecified
block,1,XIX,S30-S39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",category,1,22,NB9Z,"Injuries to the abdomen, lower back, lumbar spine or pelvis, unspecified",http://id.who.int/icd/entity/1489212950,http://id.who.int/icd/release/11/2022-02/mms/1489212950/unspecified
category,1,XIX,S30,"Superficial injury of abdomen, lower back and pelvis",category,2,22,NB50.Z,"Superficial injury of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/26835366,http://id.who.int/icd/release/11/2022-02/mms/26835366/unspecified
category,2,XIX,S30.0,Contusion of lower back and pelvis,category,2,22,NB50.1,Contusion of lower back or pelvis,http://id.who.int/icd/entity/1252568565,http://id.who.int/icd/release/11/2022-02/mms/1252568565
category,2,XIX,S30.1,Contusion of abdominal wall,category,2,22,NB50.3,Contusion of abdominal wall,http://id.who.int/icd/entity/803430497,http://id.who.int/icd/release/11/2022-02/mms/803430497
category,2,XIX,S30.2,Contusion of external genital organs,category,2,22,NB50.5,Contusion of external genital organs,http://id.who.int/icd/entity/1531850910,http://id.who.int/icd/release/11/2022-02/mms/1531850910
category,2,XIX,S30.7,"Multiple superficial injuries of abdomen, lower back and pelvis",category,2,22,NB50.6,"Multiple superficial injuries of abdomen, lower back or pelvis",http://id.who.int/icd/entity/960904801,http://id.who.int/icd/release/11/2022-02/mms/960904801
category,2,XIX,S30.8,"Other superficial injuries of abdomen, lower back and pelvis",category,2,22,NB50.Z,"Superficial injury of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/26835366,http://id.who.int/icd/release/11/2022-02/mms/26835366/unspecified
category,2,XIX,S30.9,"Superficial injury of abdomen, lower back and pelvis, part unspecified",category,2,22,NB50.Z,"Superficial injury of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/26835366,http://id.who.int/icd/release/11/2022-02/mms/26835366/unspecified
category,1,XIX,S31,"Open wound of abdomen, lower back and pelvis",category,2,22,NB51.Z,"Open wound of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/1691530288,http://id.who.int/icd/release/11/2022-02/mms/1691530288/unspecified
category,2,XIX,S31.0,Open wound of lower back and pelvis,category,2,22,NB51.Z,"Open wound of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/1448109428,http://id.who.int/icd/release/11/2022-02/mms/1691530288/unspecified
category,2,XIX,S31.1,Open wound of abdominal wall,category,2,22,NB51.Z,"Open wound of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/857450722,http://id.who.int/icd/release/11/2022-02/mms/1691530288/unspecified
category,2,XIX,S31.2,Open wound of penis,category,2,22,NB51.Z,"Open wound of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/1203173407,http://id.who.int/icd/release/11/2022-02/mms/1691530288/unspecified
category,2,XIX,S31.3,Open wound of scrotum and testes,category,2,22,NB51.Z,"Open wound of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/587019659,http://id.who.int/icd/release/11/2022-02/mms/1691530288/unspecified
category,2,XIX,S31.4,Open wound of vagina and vulva,category,2,22,NB51.Z,"Open wound of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/1360242207,http://id.who.int/icd/release/11/2022-02/mms/1691530288/unspecified
category,2,XIX,S31.5,Open wound of other and unspecified external genital organs,category,2,22,NB51.Z,"Open wound of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/1691530288,http://id.who.int/icd/release/11/2022-02/mms/1691530288/unspecified
category,2,XIX,S31.7,"Multiple open wounds of abdomen, lower back and pelvis",category,2,22,NB51.5,"Multiple open wounds of abdomen, lower back or pelvis",http://id.who.int/icd/entity/633272032,http://id.who.int/icd/release/11/2022-02/mms/633272032
category,2,XIX,S31.8,Open wound of other and unspecified parts of abdomen,category,2,22,NB51.Z,"Open wound of abdomen, lower back or pelvis, unspecified",http://id.who.int/icd/entity/1691530288,http://id.who.int/icd/release/11/2022-02/mms/1691530288/unspecified
category,1,XIX,S32,Fracture of lumbar spine and pelvis,category,2,22,NB52.Z,"Fracture of lumbar spine or pelvis, unspecified",http://id.who.int/icd/entity/276817103,http://id.who.int/icd/release/11/2022-02/mms/276817103/unspecified
category,2,XIX,S32.0,Fracture of lumbar vertebra,category,2,22,NB52.0,Fracture of lumbar vertebra,http://id.who.int/icd/entity/1473758540,http://id.who.int/icd/release/11/2022-02/mms/1473758540
category,2,XIX,S32.1,Fracture of sacrum,category,3,22,NB52.10,Fracture of sacrum without disruption of pelvic ring,http://id.who.int/icd/entity/849086686,http://id.who.int/icd/release/11/2022-02/mms/849086686
category,2,XIX,S32.2,Fracture of coccyx,category,3,22,NB52.11,Fracture of coccyx,http://id.who.int/icd/entity/1177638945,http://id.who.int/icd/release/11/2022-02/mms/1177638945
category,2,XIX,S32.3,Fracture of ilium,category,3,22,NB52.12,Fracture of ilium without disruption of pelvic ring,http://id.who.int/icd/entity/595236277,http://id.who.int/icd/release/11/2022-02/mms/595236277
category,2,XIX,S32.4,Fracture of acetabulum,category,3,22,NB52.13,Fracture of acetabulum without disruption of pelvic ring,http://id.who.int/icd/entity/1351878177,http://id.who.int/icd/release/11/2022-02/mms/1351878177
category,2,XIX,S32.5,Fracture of pubis,category,3,22,NB52.14,Fracture of pubis without disruption of pelvic ring,http://id.who.int/icd/entity/903859125,http://id.who.int/icd/release/11/2022-02/mms/903859125
category,2,XIX,S32.7,Multiple fractures of lumbar spine and pelvis,category,2,22,NB52.4,Multiple fractures of lumbar spine or pelvis,http://id.who.int/icd/entity/607737568,http://id.who.int/icd/release/11/2022-02/mms/607737568
category,2,XIX,S32.8,Fracture of other and unspecified parts of lumbar spine and pelvis,category,2,22,NB52.Z,"Fracture of lumbar spine or pelvis, unspecified",http://id.who.int/icd/entity/276817103,http://id.who.int/icd/release/11/2022-02/mms/276817103/unspecified
category,1,XIX,S33,"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis",category,2,22,NB53.Z,"Dislocation or strain or sprain of joints or ligaments of lumbar spine or pelvis, unspecified",http://id.who.int/icd/entity/1966352731,http://id.who.int/icd/release/11/2022-02/mms/1966352731/unspecified
category,2,XIX,S33.0,Traumatic rupture of lumbar intervertebral disc,category,2,22,NB53.0,Traumatic rupture of lumbar intervertebral disc,http://id.who.int/icd/entity/1261374923,http://id.who.int/icd/release/11/2022-02/mms/1261374923
category,2,XIX,S33.1,Dislocation of lumbar vertebra,category,2,22,NB53.1,Dislocation of lumbar vertebra,http://id.who.int/icd/entity/778354783,http://id.who.int/icd/release/11/2022-02/mms/778354783
category,2,XIX,S33.2,Dislocation of sacroiliac and sacrococcygeal joint,category,2,22,NB53.2,Dislocation of sacroiliac or sacrococcygeal joint without disruption of pelvic ring,http://id.who.int/icd/entity/1523159202,http://id.who.int/icd/release/11/2022-02/mms/1523159202
category,2,XIX,S33.3,Dislocation of other and unspecified parts of lumbar spine and pelvis,category,2,22,NB53.3,Dislocation of other or unspecified parts of lumbar spine or pelvis without disruption of pelvic ring,http://id.who.int/icd/entity/1065508148,http://id.who.int/icd/release/11/2022-02/mms/1065508148
category,2,XIX,S33.4,Traumatic rupture of symphysis pubis,category,2,22,NB53.4,Traumatic rupture of symphysis pubis without disruption of pelvic ring,http://id.who.int/icd/entity/1282199200,http://id.who.int/icd/release/11/2022-02/mms/1282199200
category,2,XIX,S33.5,Sprain and strain of lumbar spine,category,2,22,NB53.5,Strain or sprain of lumbar spine,http://id.who.int/icd/entity/690422582,http://id.who.int/icd/release/11/2022-02/mms/690422582
category,2,XIX,S33.6,Sprain and strain of sacroiliac joint,category,2,22,NB53.6,Strain or sprain of sacroiliac joint,http://id.who.int/icd/entity/1569346507,http://id.who.int/icd/release/11/2022-02/mms/1569346507
category,2,XIX,S33.7,Sprain and strain of other and unspecified parts of lumbar spine and pelvis,category,2,22,NB53.Z,"Dislocation or strain or sprain of joints or ligaments of lumbar spine or pelvis, unspecified",http://id.who.int/icd/entity/1966352731,http://id.who.int/icd/release/11/2022-02/mms/1966352731/unspecified
category,1,XIX,S34,"Injury of nerves and lumbar spinal cord at abdomen, lower back and pelvis level",block,2,22,nan,"Injury of nerves or lumbar spinal cord at abdomen, lower back or pelvis level",http://id.who.int/icd/entity/114997967,http://id.who.int/icd/release/11/2022-02/mms/114997967
category,2,XIX,S34.0,Concussion and oedema of lumbar spinal cord,category,1,22,NB60,Concussion or oedema of lumbar spinal cord,http://id.who.int/icd/entity/1884716171,http://id.who.int/icd/release/11/2022-02/mms/1884716171
category,2,XIX,S34.1,Other injury of lumbar spinal cord,category,1,22,NB62,Certain specified injuries of lumbar spinal cord,http://id.who.int/icd/entity/354267423,http://id.who.int/icd/release/11/2022-02/mms/354267423
category,2,XIX,S34.2,Injury of nerve root of lumbar and sacral spine,category,1,22,NB70,Injury of nerve root of lumbar spine,http://id.who.int/icd/entity/1638982112,http://id.who.int/icd/release/11/2022-02/mms/1638982112
category,2,XIX,S34.3,Injury of cauda equina,category,1,22,NB72,Injury of cauda equina,http://id.who.int/icd/entity/83569782,http://id.who.int/icd/release/11/2022-02/mms/83569782
category,2,XIX,S34.4,Injury of lumbosacral plexus,category,1,22,NB73,Injury of lumbosacral plexus,http://id.who.int/icd/entity/1997914082,http://id.who.int/icd/release/11/2022-02/mms/1997914082
category,2,XIX,S34.5,"Injury of lumbar, sacral and pelvic sympathetic nerves",category,1,22,NB74,"Injury of lumbar, sacral or pelvic sympathetic nerves",http://id.who.int/icd/entity/308179572,http://id.who.int/icd/release/11/2022-02/mms/308179572
category,2,XIX,S34.6,"Injury of peripheral nerve(s) of abdomen, lower back and pelvis",category,1,22,NB75,"Injury of peripheral nerve of abdomen, lower back or pelvis",http://id.who.int/icd/entity/1727210123,http://id.who.int/icd/release/11/2022-02/mms/1727210123
category,2,XIX,S34.8,"Injury of other and unspecified nerves at abdomen, lower back and pelvis level",block,2,22,nan,"Injury of nerves or lumbar spinal cord at abdomen, lower back or pelvis level",http://id.who.int/icd/entity/114997967,http://id.who.int/icd/release/11/2022-02/mms/114997967
category,1,XIX,S35,"Injury of blood vessels at abdomen, lower back and pelvis level",category,2,22,NB90.Z,"Injury of unspecified blood vessel at abdomen, lower back or pelvis level",http://id.who.int/icd/entity/1670477659,http://id.who.int/icd/release/11/2022-02/mms/1670477659/unspecified
category,2,XIX,S35.0,Injury of abdominal aorta,category,3,22,NB90.0Z,"Injury of abdominal aorta, unspecified",http://id.who.int/icd/entity/1823388682,http://id.who.int/icd/release/11/2022-02/mms/1823388682/unspecified
category,2,XIX,S35.1,Injury of inferior vena cava,category,3,22,NB90.1Z,"Injury of inferior vena cava, unspecified",http://id.who.int/icd/entity/166033824,http://id.who.int/icd/release/11/2022-02/mms/166033824/unspecified
category,2,XIX,S35.2,Injury of coeliac or mesenteric artery,category,3,22,NB90.2Z,"Injury of coeliac artery, unspecified",http://id.who.int/icd/entity/2101881185,http://id.who.int/icd/release/11/2022-02/mms/2101881185/unspecified
category,2,XIX,S35.3,Injury of portal or splenic vein,category,3,22,NB90.4Z,"Injury of portal or splenic vein, unspecified",http://id.who.int/icd/entity/402908405,http://id.who.int/icd/release/11/2022-02/mms/402908405/unspecified
category,2,XIX,S35.4,Injury of renal blood vessels,category,3,22,NB90.5Z,"Injury of renal blood vessels, unspecified",http://id.who.int/icd/entity/1810724705,http://id.who.int/icd/release/11/2022-02/mms/1810724705/unspecified
category,2,XIX,S35.5,Injury of iliac blood vessels,category,3,22,NB90.6Z,"Injury of iliac blood vessels, unspecified",http://id.who.int/icd/entity/245807861,http://id.who.int/icd/release/11/2022-02/mms/245807861/unspecified
