icd11_chapter,icd11_code,icd11_title,icd10_chapter,icd10_code,icd10_title,icd11_linear_url
12,CA40.20,Pneumonia due to pneumocystis,X,J17.2,Pneumonia in mycoses,http://id.who.int/icd/release/11/2022-02/mms/1229452918
12,CA40.2Y,Other specified fungal pneumonia,X,J17.2,Pneumonia in mycoses,http://id.who.int/icd/release/11/2022-02/mms/1176185297/other
12,CA40.2Z,"Fungal pneumonia, unspecified",X,J17.2,Pneumonia in mycoses,http://id.who.int/icd/release/11/2022-02/mms/1176185297/unspecified
12,CA40.Y,Other specified pneumonia,X,J09-J18,Influenza and pneumonia,http://id.who.int/icd/release/11/2022-02/mms/142052508/other
12,CA40.Z,"Pneumonia, organism unspecified",X,J09-J18,Influenza and pneumonia,http://id.who.int/icd/release/11/2022-02/mms/142052508/unspecified
12,CA41,Acute bronchiolitis,X,J21,Acute bronchiolitis,http://id.who.int/icd/release/11/2022-02/mms/1310075986
12,CA41.0,Acute bronchiolitis due to respiratory syncytial virus,X,J21.0,Acute bronchiolitis due to respiratory syncytial virus,http://id.who.int/icd/release/11/2022-02/mms/1079142440
12,CA41.Y,Other specified acute bronchiolitis,X,J21.8,Acute bronchiolitis due to other specified organisms,http://id.who.int/icd/release/11/2022-02/mms/1310075986/other
12,CA41.Z,"Acute bronchiolitis, unspecified",X,J21,Acute bronchiolitis,http://id.who.int/icd/release/11/2022-02/mms/1310075986/unspecified
12,CA42,Acute bronchitis,X,J20,Acute bronchitis,http://id.who.int/icd/release/11/2022-02/mms/727572936
12,CA42.0,Acute bronchitis due to Streptococcus,X,J20.2,Acute bronchitis due to streptococcus,http://id.who.int/icd/release/11/2022-02/mms/1296842178
12,CA42.1,Acute bronchitis due to Rhinovirus,X,J20.6,Acute bronchitis due to rhinovirus,http://id.who.int/icd/release/11/2022-02/mms/1242562217
12,CA42.2,Acute bronchitis due to Respiratory syncytial virus,X,J20.5,Acute bronchitis due to respiratory syncytial virus,http://id.who.int/icd/release/11/2022-02/mms/1050848854
12,CA42.3,Acute bronchitis due to Parainfluenza virus,X,J20.4,Acute bronchitis due to parainfluenza virus,http://id.who.int/icd/release/11/2022-02/mms/1542022084
12,CA42.4,Acute bronchitis due to Haemophilus influenzae,X,J20.1,Acute bronchitis due to Haemophilus influenzae,http://id.who.int/icd/release/11/2022-02/mms/971074877
12,CA42.5,Acute bronchitis due to Coxsackievirus,X,J20.3,Acute bronchitis due to coxsackievirus,http://id.who.int/icd/release/11/2022-02/mms/671608920
12,CA42.Y,Other specified acute bronchitis,X,J20.8,Acute bronchitis due to other specified organisms,http://id.who.int/icd/release/11/2022-02/mms/727572936/other
12,CA42.Z,"Acute bronchitis, unspecified",X,J20,Acute bronchitis,http://id.who.int/icd/release/11/2022-02/mms/727572936/unspecified
12,CA43,Abscess of lung or mediastinum,X,J85,Abscess of lung and mediastinum,http://id.who.int/icd/release/11/2022-02/mms/895890688
12,CA43.0,Gangrene or necrosis of lung,X,J85.0,Gangrene and necrosis of lung,http://id.who.int/icd/release/11/2022-02/mms/632691012
12,CA43.1,Abscess of lung with pneumonia,X,J85.1,Abscess of lung with pneumonia,http://id.who.int/icd/release/11/2022-02/mms/1090376918
12,CA43.2,Abscess of lung without pneumonia,X,J85.2,Abscess of lung without pneumonia,http://id.who.int/icd/release/11/2022-02/mms/877691945
12,CA43.3,Abscess of mediastinum,X,J85.3,Abscess of mediastinum,http://id.who.int/icd/release/11/2022-02/mms/1360742845
12,CA43.Y,Other specified abscess of lung or mediastinum,X,J85,Abscess of lung and mediastinum,http://id.who.int/icd/release/11/2022-02/mms/895890688/other
12,CA43.Z,"Abscess of lung or mediastinum, unspecified",X,J85,Abscess of lung and mediastinum,http://id.who.int/icd/release/11/2022-02/mms/895890688/unspecified
12,CA44,Pyothorax,X,J86,Pyothorax,http://id.who.int/icd/release/11/2022-02/mms/1103848959
12,CA45,"Respiratory infections, not elsewhere classified",X,J98.7,"Respiratory infections, not elsewhere classified",http://id.who.int/icd/release/11/2022-02/mms/413668698
12,CA4Y,Other specified lung infections,X,J09-J18,Influenza and pneumonia,http://id.who.int/icd/release/11/2022-02/mms/915779102/other
12,CA4Z,"Lung infections, unspecified",X,J09-J18,Influenza and pneumonia,http://id.who.int/icd/release/11/2022-02/mms/915779102/unspecified
12,nan,Lung diseases due to external agents,X,J60-J70,Lung diseases due to external agents,http://id.who.int/icd/release/11/2022-02/mms/1332995100
12,CA60,Pneumoconiosis,X,J60-J70,Lung diseases due to external agents,http://id.who.int/icd/release/11/2022-02/mms/611962875
12,CA60.0,Pneumoconiosis due to dust containing silica,X,J62,Pneumoconiosis due to dust containing silica,http://id.who.int/icd/release/11/2022-02/mms/1092658552
12,CA60.00,Pneumoconiosis due to talc dust,X,J62.0,Pneumoconiosis due to talc dust,http://id.who.int/icd/release/11/2022-02/mms/29181140
12,CA60.0Y,Other specified pneumoconiosis due to dust containing silica,X,J62.8,Pneumoconiosis due to other dust containing silica,http://id.who.int/icd/release/11/2022-02/mms/1092658552/other
12,CA60.0Z,"Pneumoconiosis due to dust containing silica, unspecified",X,J62,Pneumoconiosis due to dust containing silica,http://id.who.int/icd/release/11/2022-02/mms/1092658552/unspecified
12,CA60.1,Coal worker pneumoconiosis,X,J60,Coalworker pneumoconiosis,http://id.who.int/icd/release/11/2022-02/mms/1355167773
12,CA60.2,Pneumoconiosis due to mineral fibres including asbestos,X,J61,Pneumoconiosis due to asbestos and other mineral fibres,http://id.who.int/icd/release/11/2022-02/mms/898495881
12,CA60.3,Pneumoconiosis associated with tuberculosis,X,J65,Pneumoconiosis associated with tuberculosis,http://id.who.int/icd/release/11/2022-02/mms/852375268
12,CA60.4,Aluminosis of lung,X,J63.0,Aluminosis (of lung),http://id.who.int/icd/release/11/2022-02/mms/491097171
12,CA60.5,Bauxite fibrosis of lung,X,J63.1,Bauxite fibrosis (of lung),http://id.who.int/icd/release/11/2022-02/mms/2014200263
12,CA60.6,Berylliosis,X,J63.2,Berylliosis,http://id.who.int/icd/release/11/2022-02/mms/212013370
12,CA60.7,Graphite fibrosis of lung,X,J63.3,Graphite fibrosis (of lung),http://id.who.int/icd/release/11/2022-02/mms/1776868524
12,CA60.8,Siderosis,X,J63.4,Siderosis,http://id.who.int/icd/release/11/2022-02/mms/436621112
12,CA60.9,Stannosis,X,J63.5,Stannosis,http://id.who.int/icd/release/11/2022-02/mms/2135786158
12,CA60.Y,Other specified pneumoconiosis,X,J60-J70,Lung diseases due to external agents,http://id.who.int/icd/release/11/2022-02/mms/611962875/other
12,CA60.Z,"Pneumoconiosis, unspecified",X,J60-J70,Lung diseases due to external agents,http://id.who.int/icd/release/11/2022-02/mms/611962875/unspecified
12,nan,Pneumonitis,X,J60-J70,Lung diseases due to external agents,http://id.who.int/icd/release/11/2022-02/mms/1324545867
12,CA70,Hypersensitivity pneumonitis due to organic dust,X,J67,Hypersensitivity pneumonitis due to organic dust,http://id.who.int/icd/release/11/2022-02/mms/589867913
12,CA70.0,Farmer lung,X,J67.0,Farmer lung,http://id.who.int/icd/release/11/2022-02/mms/666590509
12,CA70.1,Bagassosis,X,J67.1,Bagassosis,http://id.who.int/icd/release/11/2022-02/mms/1123061945
12,CA70.2,Bird fancier lung,X,J67.2,Bird fancier lung,http://id.who.int/icd/release/11/2022-02/mms/912113736
12,CA70.3,Suberosis,X,J67.3,Suberosis,http://id.who.int/icd/release/11/2022-02/mms/1393954258
12,CA70.4,Malt worker lung,X,J67.4,Maltworker lung,http://id.who.int/icd/release/11/2022-02/mms/553164358
12,CA70.5,Mushroom worker lung,X,J67.5,Mushroom-worker lung,http://id.who.int/icd/release/11/2022-02/mms/1169380308
12,CA70.6,Maple bark stripper lung,X,J67.6,Maple-bark-stripper lung,http://id.who.int/icd/release/11/2022-02/mms/824050477
12,CA70.7,Air conditioner or humidifier lung,X,J67.7,Air-conditioner and humidifier lung,http://id.who.int/icd/release/11/2022-02/mms/1414909625
12,CA70.Y,Other specified hypersensitivity pneumonitis due to organic dust,X,J67.8,Hypersensitivity pneumonitis due to other organic dusts,http://id.who.int/icd/release/11/2022-02/mms/589867913/other
12,CA70.Z,"Hypersensitivity pneumonitis due to organic dust, unspecified",X,J67,Hypersensitivity pneumonitis due to organic dust,http://id.who.int/icd/release/11/2022-02/mms/589867913/unspecified
12,CA71,Pneumonitis due to solids and liquids,X,J69,Pneumonitis due to solids and liquids,http://id.who.int/icd/release/11/2022-02/mms/990540639
12,CA71.0,Pneumonitis due to inhalation of food or vomit,X,J69.0,Pneumonitis due to food and vomit,http://id.who.int/icd/release/11/2022-02/mms/1975993872
12,CA71.1,Pneumonitis due to oils or essences,X,J69.1,Pneumonitis due to oils and essences,http://id.who.int/icd/release/11/2022-02/mms/277646214
12,CA71.2,Pneumonitis due to aspiration of blood,X,J69,Pneumonitis due to solids and liquids,http://id.who.int/icd/release/11/2022-02/mms/1358554843
12,CA71.3,Lipoid pneumonitis,X,J69,Pneumonitis due to solids and liquids,http://id.who.int/icd/release/11/2022-02/mms/1525086490
12,CA71.Y,Other specified pneumonitis due to solids and liquids,X,J69.8,Pneumonitis due to other solids and liquids,http://id.who.int/icd/release/11/2022-02/mms/990540639/other
12,CA71.Z,"Pneumonitis due to solids and liquids, unspecified",X,J69,Pneumonitis due to solids and liquids,http://id.who.int/icd/release/11/2022-02/mms/990540639/unspecified
12,CA72,Mendelson syndrome,X,J95.4,Mendelson syndrome,http://id.who.int/icd/release/11/2022-02/mms/854587674
12,CA7Y,Other specified pneumonitis,X,J60-J70,Lung diseases due to external agents,http://id.who.int/icd/release/11/2022-02/mms/1324545867/other
12,CA7Z,"Pneumonitis, unspecified",X,J60-J70,Lung diseases due to external agents,http://id.who.int/icd/release/11/2022-02/mms/1324545867/unspecified
12,CA80,Airway disease due to specific organic dust,X,J66,Airway disease due to specific organic dust,http://id.who.int/icd/release/11/2022-02/mms/1180919325
12,CA80.0,Byssinosis,X,J66.0,Byssinosis,http://id.who.int/icd/release/11/2022-02/mms/994284974
12,CA80.1,Flax-dresser disease,X,J66.1,Flax-dresser disease,http://id.who.int/icd/release/11/2022-02/mms/1577605176
12,CA80.2,Cannabinosis,X,J66.2,Cannabinosis,http://id.who.int/icd/release/11/2022-02/mms/715458759
12,CA80.Y,Other specified airway disease due to specific organic dust,X,J66.8,Airway disease due to other specific organic dusts,http://id.who.int/icd/release/11/2022-02/mms/1180919325/other
12,CA80.Z,"Airway disease due to specific organic dust, unspecified",X,J66,Airway disease due to specific organic dust,http://id.who.int/icd/release/11/2022-02/mms/1180919325/unspecified
12,CA81,"Respiratory conditions due to inhalation of chemicals, gases, fumes or vapours",X,J68,"Respiratory conditions due to inhalation of chemicals, gases, fumes and vapours",http://id.who.int/icd/release/11/2022-02/mms/1581366987
12,CA81.0,"Bronchitis or pneumonitis due to chemicals, gases, fumes or vapours",X,J68.0,"Bronchitis and pneumonitis due to chemicals, gases, fumes and vapours",http://id.who.int/icd/release/11/2022-02/mms/1765772945
12,CA81.1,"Pulmonary oedema due to chemicals, gases, fumes or vapours",X,J68.1,"Pulmonary oedema due to chemicals, gases, fumes and vapours",http://id.who.int/icd/release/11/2022-02/mms/208945925
12,CA81.2,"Upper respiratory inflammation due to chemicals, gases, fumes or vapours, not elsewhere classified",X,J68.2,"Upper respiratory inflammation due to chemicals, gases, fumes and vapours, not elsewhere classified",http://id.who.int/icd/release/11/2022-02/mms/2027492346
12,CA81.Y,"Other specified respiratory conditions due to inhalation of chemicals, gases, fumes or vapours",X,J68.8,"Other respiratory conditions due to chemicals, gases, fumes and vapours",http://id.who.int/icd/release/11/2022-02/mms/1581366987/other
12,CA81.Z,"Respiratory conditions due to inhalation of chemicals, gases, fumes or vapours, unspecified",X,J68,"Respiratory conditions due to inhalation of chemicals, gases, fumes and vapours",http://id.who.int/icd/release/11/2022-02/mms/1581366987/unspecified
12,CA82,Respiratory conditions due to other external agents,X,J70,Respiratory conditions due to other external agents,http://id.who.int/icd/release/11/2022-02/mms/117665796
12,CA82.0,Acute pulmonary manifestations due to radiation,X,J70.0,Acute pulmonary manifestations due to radiation,http://id.who.int/icd/release/11/2022-02/mms/215486302
12,CA82.1,Chronic or other pulmonary manifestations due to radiation,X,J70.1,Chronic and other pulmonary manifestations due to radiation,http://id.who.int/icd/release/11/2022-02/mms/1771291336
12,CA82.2,Acute drug-induced interstitial lung disorders,X,J70.2,Acute drug-induced interstitial lung disorders,http://id.who.int/icd/release/11/2022-02/mms/490639927
12,CA82.3,Chronic drug-induced interstitial lung disorders,X,J70.3,Chronic drug-induced interstitial lung disorders,http://id.who.int/icd/release/11/2022-02/mms/2020958115
12,CA82.4,Aspergillus-induced allergic or hypersensitivity conditions,I,B44.1,Other pulmonary aspergillosis,http://id.who.int/icd/release/11/2022-02/mms/1826470791
12,CA82.Y,Other specified respiratory conditions due to other external agents,X,J70.8,Respiratory conditions due to other specified external agents,http://id.who.int/icd/release/11/2022-02/mms/117665796/other
12,CA82.Z,"Respiratory conditions due to other external agents, unspecified",X,J70,Respiratory conditions due to other external agents,http://id.who.int/icd/release/11/2022-02/mms/117665796/unspecified
12,CA8Y,Other specified lung diseases due to external agents,X,J60-J70,Lung diseases due to external agents,http://id.who.int/icd/release/11/2022-02/mms/1332995100/other
12,CA8Z,"Lung diseases due to external agents, unspecified",X,J60-J70,Lung diseases due to external agents,http://id.who.int/icd/release/11/2022-02/mms/1332995100/unspecified
12,nan,Respiratory diseases principally affecting the lung interstitium,X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/111658096
12,CB00,Acute respiratory distress syndrome,X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/1189702844
12,CB01,Pulmonary oedema,X,J81,Pulmonary oedema,http://id.who.int/icd/release/11/2022-02/mms/841348715
12,CB02,Pulmonary eosinophilia,X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/544479555
12,CB02.0,Asthmatic pulmonary eosinophilia,X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/1074315068
12,CB02.1,Idiopathic eosinophilic pneumonitis,X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/2097276976
12,CB02.10,Idiopathic acute eosinophilic pneumonitis,X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/1455309767
12,CB02.11,Idiopathic chronic eosinophilic pneumonitis,X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/958353326
12,CB02.1Y,Other specified idiopathic eosinophilic pneumonitis,X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/2097276976/other
12,CB02.1Z,"Idiopathic eosinophilic pneumonitis, unspecified",X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/2097276976/unspecified
12,CB02.2,Tropical pulmonary eosinophilia,X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/694910970
12,CB02.Y,Other specified pulmonary eosinophilia,X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/544479555/other
12,CB02.Z,"Pulmonary eosinophilia, unspecified",X,J80-J84,Other respiratory diseases principally affecting the interstitium,http://id.who.int/icd/release/11/2022-02/mms/544479555/unspecified
12,CB03,Idiopathic interstitial pneumonitis,X,J84,Other interstitial pulmonary diseases,http://id.who.int/icd/release/11/2022-02/mms/1297512293
12,CB03.0,Acute interstitial pneumonitis,X,J84.8,Other specified interstitial pulmonary diseases,http://id.who.int/icd/release/11/2022-02/mms/2116884221
12,CB03.1,Combined pulmonary fibrosis and emphysema syndrome,X,J84.8,Other specified interstitial pulmonary diseases,http://id.who.int/icd/release/11/2022-02/mms/1361267223
12,CB03.2,Cryptogenic organizing pneumonitis,X,J84.1,Other interstitial pulmonary diseases with fibrosis,http://id.who.int/icd/release/11/2022-02/mms/1937662238
12,CB03.3,Desquamative interstitial pneumonitis,X,J84.1,Other interstitial pulmonary diseases with fibrosis,http://id.who.int/icd/release/11/2022-02/mms/1620001155
12,CB03.4,Idiopathic pulmonary fibrosis,X,J84.1,Other interstitial pulmonary diseases with fibrosis,http://id.who.int/icd/release/11/2022-02/mms/1074069640
12,CB03.5,Lymphoid interstitial pneumonia,X,J84.8,Other specified interstitial pulmonary diseases,http://id.who.int/icd/release/11/2022-02/mms/1140418798
12,CB03.6,Respiratory bronchiolitis - interstitial lung disease,X,J84,Other interstitial pulmonary diseases,http://id.who.int/icd/release/11/2022-02/mms/822500243
12,CB03.Y,Other specified idiopathic interstitial pneumonitis,X,J84.8,Other specified interstitial pulmonary diseases,http://id.who.int/icd/release/11/2022-02/mms/1297512293/other
