cmea_title,icd10_range,icd10_code
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O42
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O43
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O47
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O48
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O60
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O61
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O62
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O63
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O68
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O69
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O70
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O73
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O74
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O75
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O80
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O81
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O82
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O83
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O84
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O87
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O88
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O89
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O90
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O92
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O94
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O95
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O96
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O97
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O98
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",O99
Other maternal conditions (2),"O21,O22,O24,O25,O26,O28,O29,O30,O31,O32,O33,O34,O35,O36,O40,O42,O43,O47,O48,O60,O61,O62,O63,O68,O69,O70,O73,O74,O75,O80,O81,O82,O83,O84,O87,O88,O89,O90,O92,O94,O95,O96,O97,O98,O99,F53",F53
Maternal sepsis,"O23,O41,O85,O86,O91,A34",O23
Maternal sepsis,"O23,O41,O85,O86,O91,A34",O41
Maternal sepsis,"O23,O41,O85,O86,O91,A34",O85
Maternal sepsis,"O23,O41,O85,O86,O91,A34",O86
Maternal sepsis,"O23,O41,O85,O86,O91,A34",O91
Maternal sepsis,"O23,O41,O85,O86,O91,A34",A34
Other maternal conditions (1),"O64,O65,O66",O64
Other maternal conditions (1),"O64,O65,O66",O65
Other maternal conditions (1),"O64,O65,O66",O66
Other perinatal conditions - (1),"P00,P04",P00
Other perinatal conditions - (1),"P00,P04",P04
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P01
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P05
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P07
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P22
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P25
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P26
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P27
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P28
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P29
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P52
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P61
Low birth weight/preterm,"P01,P05,P07,P22,P25,P26,P27,P28,P29,P52,P61,P77",P77
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P02
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P03
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P10
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P11
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P12
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P13
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P14
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P15
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P20
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P21
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P24
Birth asphyxia and birth trauma,"P02,P03,P10,P11,P12,P13,P14,P15,P20,P21,P24,P50",P50
Other infectious diseases (4),"P35,P37",P35
Other infectious diseases (4),"P35,P37",P37
Other perinatal conditions - (2),"P51,P53,P54,P55,P56,P57,P58,P59,P60",P51
Other perinatal conditions - (2),"P51,P53,P54,P55,P56,P57,P58,P59,P60",P53
Other perinatal conditions - (2),"P51,P53,P54,P55,P56,P57,P58,P59,P60",P54
Other perinatal conditions - (2),"P51,P53,P54,P55,P56,P57,P58,P59,P60",P55
Other perinatal conditions - (2),"P51,P53,P54,P55,P56,P57,P58,P59,P60",P56
Other perinatal conditions - (2),"P51,P53,P54,P55,P56,P57,P58,P59,P60",P57
Other perinatal conditions - (2),"P51,P53,P54,P55,P56,P57,P58,P59,P60",P58
Other perinatal conditions - (2),"P51,P53,P54,P55,P56,P57,P58,P59,P60",P59
Other perinatal conditions - (2),"P51,P53,P54,P55,P56,P57,P58,P59,P60",P60
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P70
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P71
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P72
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P74
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P80
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P81
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P83
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P92
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P93
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P94
Other perinatal conditions - (3),"P70,P71,P72,P74,P80,P81,P83,P92,P93,P94,P96",P96
Other perinatal conditions - (4),"P75,P76,P78",P75
Other perinatal conditions - (4),"P75,P76,P78",P76
Other perinatal conditions - (4),"P75,P76,P78",P78
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q00
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q01
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q02
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q03
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q04
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q05
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q06
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q07
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q10
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q11
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q12
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q13
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q14
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q15
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q16
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q17
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q18
Congenital anomalies,"Q00,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q75,Q76,Q77,Q78,Q79,Q80,Q81,Q82,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q95,Q96,Q97,Q98,Q99",Q20
